username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
airany.zh,"ALASAN KENAPA HARUS DUKUNG PRABOWO GIBRAN jadi PRESIDEN 2024 HIJRIAH
1. Melanggar kode etik MK
2. Bikin narasi Pak Anis berkhianat, padahal dia yg berkhianat pada pendukungnya di pilpres 2019 dengan tidak betah di oposisi
3. Ga jago ngomong, debat banyak diem, kinerja lempem
4. Food estate gagal, merusak lingkungan
5. Penyimpangan alutsista, PT PMI, ordal
6. Gemoy + emosi, gemoysian
7. ANTI kritik, habis debat menutup semua pertanyaan dari wartawan
8. Tidak berani berdialog dengan rakyat, bayangin aja kalau jadi presiden suara kita bakal dibungkam
9. Program tidak realistis, ya kali makan siang gratis 400 M/hari, mau nambahin utang negara lagi
10. Udah tua, Indonesia luas cuy, ga kuat tenaganya, udah waktu nya pensiun kali ah",0,0,0,,
secrettmeong_,Yang pendukung @prabowo rata2 kenapa berkelas semua ya❤️,24,1,0,,
xssrlwy,"masing2 paslon pasti ada kok, tapi pak prabowo paling istimewa🤍✌🏼",1,0,1,secrettmeong_,Yang pendukung @prabowo rata2 kenapa berkelas semua ya❤️
ciggarete_after_alone,ALL IN PRABOWO GIBRAN🔥🔥🔥,0,0,0,,
ciggarete_after_alone,ALL IN PRABOWO GIBRAN🔥🔥🔥,0,0,0,,
da5.sridevi_,✌🏻🔥,0,0,0,,
da5.sridevi_,✌🏻🔥,0,0,0,,
da5.sridevi_,✌🏻,0,0,0,,
maassajii,✌✌✌✌✌✌✌🔥🔥🔥🔥,0,0,0,,
lestary_a961,Pak gemoyy❤️❤️,0,0,0,,
bertoobepa,✌️✌️🔥🔥🔥,0,0,0,,
darma_setiawan87,✌✌✌✌✌✌,0,0,0,,
dapurmamahkenzie23,🔥🔥👏👏,0,0,0,,
azalea_nandira,krennn😍,0,0,0,,
santoramadan25,TETAP PRABOWO🔥🔥,0,0,0,,
slesta07,All in prabowo,0,0,0,,
inikejujuran,Kayaknya pak Anies sudah lama menahan diri dibully terus..semalam meledak....semoga sehat terus pak Anies,0,0,0,,
sei_nyaku,Kawal BPK Prabowo sampai akhir ✌️❤️❤️❤️❤️❤️,0,0,0,,
kevin.r.l,Tou Minahasa,0,0,0,,
almeerajennahakimi,Saya gunakan Hak Pilih saya untuk mencoblos @prabowo @prabowogibran  @gibran_rakabuming,0,0,0,,
asepwahyudin2607,❤️,0,0,0,,
septiandwicahya07,❤️,0,0,0,,
chusme_sair,prabowo 02 selalu d hati,0,0,0,,
apriaiswara_19,Gasss Prabowo Gibran Presiden RI 2024🔥🔥🔥,0,0,0,,
misbakhul_asror,Hormat jendral,0,0,0,,
ismail.436567,✌️,0,0,0,,
anwar_batam,Nice  bro🔥✌,0,0,0,,
poluakankiki,TUAMA MINAHASA PRIDE🔥🔥🔥,0,0,0,,
mutiaraasha_,All in prabowo🔥❤️❤️,0,0,0,,
aalya.fda_,"Ganjar menilai dengan angka (5) 
Anis menilai dengan angka (11) 
Surah ke 5 ayat:11 
Wahai orang-orang yg beriman ingatlah nikmat Allah (yg dianugerahkan) kepadamu ketika suatu kaum bermaksud hendak menyerang dengan tangannya, lalu dia Manahan tangan (mencegah) mereka dari kamu. Bertakwalah kepada Allah dan hanya kepada Allah lah hendak nya orang-orang mukmin bertawakal.",0,0,0,,
keirakitty,Artis bnyk nya temen ank nya pa de,0,0,0,,
serwutyanan97,All in Pragib 🔥🔥❤️,0,0,0,,
tatomaryoto,Mantab pokoknya no 2,0,0,0,,
jsfn06,Beruntung bngt bisa poto bareng,0,0,0,,
ayu_kurnianing,Love you pak semangat,0,0,0,,
shofiwedding,😍,0,0,0,,
kh_ienaynay,❤️,0,0,0,,
darmawati97._,❤️❤️❤️,0,0,0,,
mic_wa09,TUAMA.... I Yayat U Santi 💪🔥🔥🔥,0,0,0,,
dimsaikwa,❤️❤️❤️✌️,0,0,0,,
tristanokhenzo,Prabowo Gibran yessss,0,0,0,,
jahraamlp_,❤️❤️❤️,0,0,0,,
dorothyratuan,@randy.182 baru ngeh om mirip fero ternyata 😂😮,3,2,0,,
randy.182,@dorothyratuan hahaahaha sticker anjg dengn tangan tos,0,0,1,dorothyratuan,@randy.182 baru ngeh om mirip fero ternyata 😂😮
dorothyratuan,@randy.182 HAHAHAHAHA stiker cipung yg weeekkkk,0,0,1,dorothyratuan,@randy.182 baru ngeh om mirip fero ternyata 😂😮
iyangdamara_01,Siapapun yg dukung prabowo langsung sya follow,0,0,0,,
rfly666_,@prabowo kpn ke pare pak,0,0,0,,
rioandespa7,"All in prabowo juga bang,salam dari Palembang",0,0,0,,
nk_hasturi30,✌🏻🫶🫶,0,0,0,,
__superwann,Bismillah Prabowo yng jadi presiden aminn,0,0,0,,
pppanghoon,"Karir, bakat, & usaha stuck SAAT SEPONG REZIM",0,0,0,,
dunyalyfe,Penjilat,0,0,0,,
beabletobebebi,Jijik,0,0,0,,
dindotyy,jorok,0,0,0,,
reni.jhjk,ohhh pantess di kasih jabatan 😂😂😂😂😂 @prabowo  ada yg lebih kompeten yg sesuai bidangnya  mlh artis yg cuma filem cinta2an 😂😂😂 Baduttnya negara @fero_walandouw  minimalll mikirr upah jdi  bazzer😂😂 gk ush skolah tinggi2 cukup jdi org dongo menjilattt  ya gak? @merryraffiahmad,2,0,0,,
elve_aceh,Pengetikan handal untuk semua kebutuhan Anda! Dokumen akurat dan cepat. Hubungi kami sekarang!,0,0,0,,
storymylstory,Semangat bapak prabowo ❤️,0,0,0,,
pinky_yansi,Gara2 liat ini qta klik ikuti di ig 😆 makin yakin dgn no 2 mantap @fero_walandouw 😇😇,0,0,0,,
mhddicky69,Pasti menang,0,0,0,,
davidsonkarokaro,"Di Amerika saja sdh pd nyesal pilih presiden yg tua, pikun, sering tdk fokus.
Masa rakyat Indonesia mau pilih yg emosian, tdk fokus, suka berkelit",0,0,0,,
fadzar_firdaus,❤️,0,0,0,,
sarlan_ir,Sintang Gasssss Polllllll Prabowo-Gibran🔥🔥,0,0,0,,
resyahnabilla_makeup,Tahun ini tahun kepemimpinan Prabowo ✌️,0,0,0,,
yeyetwijaya23,Lakukan yg terbaik untuk negri ini ga usah kepancing emosi  Anda pasti bisa jd yg terbaik Jendral,0,0,0,,
mn_imania,🔥🔥,0,0,0,,
ipeyinsani,All in prabowo,0,0,0,,
ndar_maxclean,02,0,0,0,,
calvarez.adrian,PRABOWO GIBRAN ✌️🔥,0,0,0,,
lhi_wnk,Sang Nahkoda 2024 💙,0,0,0,,
khns_hmira,Pak prabowo❤️🔥02,0,0,0,,
radenayieg,Sehat selalu jendral ku 🥰✌,0,0,0,,
gestunbynda,ALL IN PRABOWO🥰🤗 selalu di hati sehat sehat bapa,0,0,0,,
lumatauwfranky,YESSS 02 MANTAAAP 👏👏🔥🔥❤️,0,0,0,,
dadoricky12,ANIS AMIN PRESIDEN 🇮🇩,0,0,0,,
andriigunawannn,Anies bizer x ganjar bizer pendongeng handal🔥🤣,0,0,0,,
ddsfit3,"BUAH SAWO DI MAKAN LURAH,GUA MAH PRABOWO LU MAH TERSERAH 🔥",105,3,0,,
meidy_na05,@dedesafitri26 cakep 😁✌️,1,0,1,ddsfit3,"BUAH SAWO DI MAKAN LURAH,GUA MAH PRABOWO LU MAH TERSERAH 🔥"
lintangsd,"@dedesafitri26 pak lurah makan sawo, terserah lu dah gua mah prabowo 😂😂",0,0,1,ddsfit3,"BUAH SAWO DI MAKAN LURAH,GUA MAH PRABOWO LU MAH TERSERAH 🔥"
iwan.rakerie,@dedesafitri26 kelasss🔥🔥,0,0,1,ddsfit3,"BUAH SAWO DI MAKAN LURAH,GUA MAH PRABOWO LU MAH TERSERAH 🔥"
andriigunawannn,ALL IN PRABOWO GIBRAN,0,0,0,,
vebi_220216,BPK Prabowo tetap di hati,0,0,0,,
riyotrompies,02,0,0,0,,
hkr.2512dan,PRABOWO-GIBRAN✌🔥🔥🔥,0,0,0,,
ekyrizal,Seorang menteri lulusan terbaik Fort Bragg dinilai 11/100 oleh menteri yg di pecat 👍🏻,2,0,0,,
queenza_zoe,Garis keras pak prabowo nih ❤️😍,0,0,0,,
junaedyy.21,Sendal swallo masih ttp terbaik😁💪,0,0,0,,
smartlivingwithnasar,All in PrabowoGibran ✌🏻,157,0,0,,
chumii_adrianpradipta22,Prabowo gibran 👏👏👏,0,0,0,,
ellya891,Salam ✌️,0,0,0,,
heskywowor,Tolak pelanggar HAM 🥀,0,0,0,,
linamoonru,❤️,0,0,0,,
waseng_26,Satu putaran untuk kemenangan Bapak Prabowo Subianto dan Pak Gibran✌ 👌👍✊🇮🇩,0,0,0,,
7adiaqsha,mantappp bangg ✌️,0,0,0,,
nurikadatin11,Bapak Prabowo - Gibran Presiden 2024🤲Allahumma sholli ala sayyidina Muhammad wa ala ali sayyidina Muhammad🤲,0,0,0,,
yani_yanek3,Lu prabowo gue follow,0,0,0,,
herman_berneo01,Saya pilih Bapak Prabowo Subianto 😍❤️,0,0,0,,
la_mindra,"Semangat pak, tetapi kami tetap AMIN",0,0,0,,
rizalsetiawan94,Bissmillah All In Pak Prabowo.,0,0,0,,
nandodiego_,Prabowo gibran 🫡✌️💜😎,0,0,0,,
jer.ry9887,✌️✌️✌️,0,0,0,,
rindualam751,Saya semakin yakin Prabowo menangg🔥🔥🔥🔥🔥,0,0,0,,
see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!",76,14,0,,
syarifsyarif4752,"@see_frzzzzzzz 2kali Prabowo nyapres gak pernah gue milih beliau.. beliau terlalu arogan.. tp setelah diya mau jadi pembantunya Jokowi,,aku malah respect ma pak Wowo.. ternyata setulus tu cintanya kepada Indonesia",16,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
bagoes_stwn28,@see_frzzzzzzz yang kelihatannya tegas galak dan berwibawa. justru malah lebih royal lebih merakyat dan rendah hati.. tidak seperti pak G dan Pak A yang kelihatannya agamis membawa² agama dalam ber politik eh mulutnya malah serigala berbulu domba🤦,11,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
mayyyonaise_,@see_frzzzzzzz Setuju banggg👏,2,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
sukma_ariy,@see_frzzzzzzz kumur nya banyak banget blubuk blubuk,1,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
zayuyunizar,@see_frzzzzzzz aduh kamu jgn bego dgn permainan prabowo buka maea hatimu dgnmlihat dunia indonesia yg nyata,0,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
see_frzzzzzzz,"@zayuyunizar hah?? Gimana? Anda sehat?? Fakta apa yg anda punya?? Lihatlah betapa kejamnya sia anis terhadap orang yg mengasuh dia, jgn pilih karena suka, pilihlah karena kenyataan yg ada",2,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
rizky_pratama_tama,"@zayuyunizar mukanya emak"" pasti emak "" fb ini",2,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
yourrrbyy,@see_frzzzzzzz alhamdulillah udah sadar mbakk,0,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
elsimuharni,@see_frzzzzzzz i like ur coment,1,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
mangarya.aa_,@bagoes_stwn28 iya wkwk,0,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
dunia_fana18,@see_frzzzzzzz tranformasi dari cerdas jadi DUNGU😂😂😂,0,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
estherratnasa,@chenklyxr setujuuu,0,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
doni170896,@see_frzzzzzzz percuma bang lu komen panjang.toh pendukung 01 minim dalam membaca 😂,0,0,1,see_frzzzzzzz,"Pantaskah seorang yg mencintaipi kekayaan seseorang kemudian menyinyirinya dan enggan berterima kasih? Pantaskah dia berbicara soal etik?? Pantaskah dia bicara soal pesawat bekas, pak Prabowo memesan yg bekas untuk menutupi kekosongan karna sebagian pesawat udah pensiun, memsan yg baru itu datangnya tidak singkat, itu membutuhkan waktu yg lama bertahun"" pantaskah membeberkan rahasia negara ditempat umum?? PANTASKAH?? ingat mass, percuma ijazah setinggi langit dan penghargaan segunung kalau atitud gk ada, banyak yg bilang pak Prabowo berambisi jadi presiden karena gagal 2 kali, tapi untuk malam ini membuktikan anislah yg sangat berambisi, sakit banget gk sih dikhianati lalu dicecar , sy aja yg menyaksikan syg sakit hati , bagaimana jika yg merasakan, sy akui dari dulu sy sgt suka dgn pak anis sy respect dan senang dgn pak anis, tapi untuk saat ini sy akui kalau dulu sy pernah bodoh menilai seseorang, TERIMAKASIH.!!"
indyindyy_03,Bapakkkkk ❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0,,
harispratama_pp,🔥,0,0,0,,
suryatimanis6,Dimana ada prabowo di situ saya like👍,0,0,0,,
lycianml,🔥🔥🔥🔥,0,0,0,,
chotiyah12,Bismillah Bapak...smg menjadi Pemimpin Rakyat yg Amanah🤲🙏,0,0,0,,
momrasyaraffa,✌️❤️,0,0,0,,
ayufebrianaayu,2222,0,0,0,,
jogja_trip_travel,No ✌️,0,0,0,,
nanemi49,"sy org yg paling suka sm ktegasan bpk,,,,smga menang",0,0,0,,
izayuliz,Salfok ama ibu di blkg 😁,0,0,0,,
viana.684,All in bpa prabowo,0,0,0,,
julsryyyy,🔥❤️,0,0,0,,
anggiayudamayanti,All in Prabowo Gibran,0,0,0,,
rini_anggriani94,✌✌✌,0,0,0,,
babangrudin01,Yang dukung pak prabowo gua follow,0,0,0,,
irvandarmawan99,Semakin yakin All in 🔥🔥,0,0,0,,
yannizahrazahra,Pak Prabowo ✌️🥰,0,0,0,,
sk_rose08,❤️👏,0,0,0,,
mandas_ini_daeng_opu,Andalan ku 😍,0,0,0,,
vinsen6640,Salam dua jari,0,0,0,,
rudy_hidayat.hsym,"Pak anis RT 01
Pak ganjar RW 01
Pak prabowo RI 1 🤗",0,0,0,,
rahma_arumi_sakib,"Susu & mkn siang gratis justru jls stlah dilantik bisa lgsung di rsakn olh msyarkt klo anak"" kita dprhatikn pmrintah. Dripda dgn mmbangun 40kota stra JKT btuh wkt bertahun"", pling nnti ga trcpai dan alsan",0,0,0,,
elshadaylairah,🔥🔥🔥,0,0,0,,
suspithabella.s,✌️✌️✌️✌️✌️,0,0,0,,
pradiskaf,Prabowo ✌🏻,0,0,0,,
lestarikurnaesih,Idolaku dari dulu pk prabowo pak prabowo insyaalloh akan menang 1 putaran Amiin,0,0,0,,
rhy_lie97,Salam ✌️ jari 😍,0,0,0,,
nanacyute,✌️✌️,0,0,0,,
nathanesa_,🔥🔥🔥🔥,0,0,0,,
erickrhonsend,Orang hebat bersama Prabowo ❤️,0,0,0,,
ivan_suted,❤️,4,0,0,,
ryry_reztu.restiani,aku di belakang mu bang,0,0,0,,
febb_ryyy,All in bang,0,0,0,,
indah11315,😍😍😍✌️❤️🔥👏,0,0,0,,
yundaeff6,prabowo gibran ❤️,0,0,0,,
aseprendiandra,Hanya Prabowo Gibran yg pling saya suka 02,0,0,0,,
gunawangendisgempitagiovani,Makamah Keluarga😂😂😂,0,0,0,,
aiyu_frnd4,"Slide prtma si mbak ny belike : nyempil dkit ga ngaruhh, yg pnting snyum aja dulu ada camera yg mo udah on hihi😂🤭",0,0,0,,
akusilarasa,🫰🏻🫰🏻✌🏻✌🏻,0,0,0,,
emychaniago3,✌️❤️🤞,0,0,0,,
astutiningsih____,"💪💪👍🏻👍🏻🙏🙏, Broo Bobon.",0,0,0,,
ayunda93,✌️,0,0,0,,
frengkifikriyaya,❤️❤️o2 🙌🙌o2 ❤️❤️o2 Mantap pk prabowo dn Gibran ❤️❤️,0,0,0,,
matius_rua,Tuama Minahasa👏,0,0,0,,
permanafizar,Gass prabowo gibran,0,0,0,,
musaa_bjm,02,0,0,0,,
achmadanrr,Prabowo all in,0,0,0,,
andiakbarzr,Mantab All in Prabowo 🔥,0,0,0,,
z.mayrisya,"Pak prabowo pokoknya yg terbaik dan pantas untuk jd presiden RI yg ke-8 dan akan siap2 sering bertemu dgn presiden2 dunia... Sprt Vladmir Putin, Joe Biden dll",0,0,0,,
harihari4831,PRA-GIB 🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️,0,0,0,,
dwihanj,Prabowo 🔥🔥🔥,0,0,0,,
adeng960,Bismillah ✌️✌️,0,0,0,,
d.tjndra93,Yang penting bukan Anis,0,0,0,,
