username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
nona_cinta22,@visit_kalsel_new kesejahteraan partai kalikkkk,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
visit_kalsel_new,"@luas.mkhtb kayanya anda pdkung oligarki dan dinasti politik ya.. 😂, buka hati dan pikiran mau aja d kibuli buzzer 02 , cerdas lah jadi org 😂",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
visit_kalsel_new,@wisnu_sadamrizky dkung ja sono kuat2x joget2x smpe encokk.. sampe habis hutan d babat banjir d mana2x singkong gak tumbuh2x 😵,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
vicky_alycia_fitri,@visit_kalsel_new cieee😂😂 panas ciee,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
wisnu_sadamrizky,Banjir salahin anis jabat.a ga bnr,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
visit_kalsel_new,"@vicky_alycia_putri dukung aja sono dinasti politik dan oligarki smpe kesang , jentess 😂",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
madankyy,@visit_kalsel_new heran dah masih ada yg dukung 01 mukanya gak menjamin gitu,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
krisstantomechel,"@visit_kalsel_new ha cerdas Maaf bg saya org bodoh yg mau belajar dengan guru bukan org yg merasa pintar ,mending merendah bg dari pada sok Pintar tapi Kerja nya Gak keliatan yg ada kerja org yg di lanjutin tapi berkedok Perubahan",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
kimchi_maliq,"@sptiyaya ga toleransi gmana kak, bnyak loh gereja yang di buka imb.nya sama pak anis.",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
harisefriadi_,"@visit_kalsel_new 02 kurang bro 1 lagi kemakmuran UMKM itu yg d usung gibran , wajar kami pedagang mendukung beliau ✌",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
yuliaherpitiana,@visit_kalsel_new lu ngapain nyasar disini 🤣🤣🤣🤣,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
ikmerandreas_,@visit_kalsel_new 😂😂😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
roryesvada,"@visit_kalsel_new rakyat jelata yg mati2an bela prabowo, eh prabowo malah gabung ama jokowi ATAS NAMA DEMI BANGSA 😂😂 DAN PARA RAKYAT MISKIN JELATA ALL IN ALL IN LAGI KE DIA😂😂",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
pipink_0504_,@visit_kalsel_new betul bnget 👏👏👏 insyallah amin 01,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
rezky_hernando,@visit_kalsel_new mantap 🔥🔥,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
_jfralb,"@visit_kalsel_new mereka punya otak mereka tau mana yang janji manis doang mana yang ada buktinya,dari pada agama dijadiin kampanye politik stressss",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
nachikawilly,@visit_kalsel_new gerah ya gerah😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
ernisuminar99,@visit_kalsel_new ogah,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
dewaumbuu,@visit_kalsel_new makanya kerja biar gak miskin 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
putriahasibuan24,@visit_kalsel_new idihhh 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
susanto_arismunandar,@urukanime rakyat berseragam😢😮,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
jolelgonzalez1,@visit_kalsel_new ☝️ Anda Cerdas 1,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
ss._riani,@visit_kalsel_new emang yakin ?,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
senja.till.dawn,@visit_kalsel_new demikian ucap pendukung yg sudah apatis krn paslonnya akan kalah 😢,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
fiiq.sinaga,@visit_kalsel_new yakin makmur hidup lu milih anis pepek,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
renie.octavia,@visit_kalsel_new karepmulah,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
hokage_545445,@visit_kalsel_new ini contoh rakyat jelata yang pengen hidupnya miskin terus 😂😂😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
krisdianzt_,"@visit_kalsel_new bg lu gak usah komen,  lu gak di ajak😂",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
popypuspitawati,"@visit_kalsel_new knp jd bwa2 profesi artis n selebgram? Smua profesi sm saja sm2 rakyat indonesia dan pnya hak asasi utk memilih dgn hati nurani dan alasan masing2. Mereka artis ngetop ya krn kerja dr pagi smpe pagi. Artis jg byk yg berawal dr orang susah kok. Bukan lahir lngsng dr konglomerat. Ad ribuan kok artis indonesia, emg pnya data smua milih 02? itu kan yg br bbrp yg diekspose saja. Jgn menyimpulkan sendiri, jgn baper.",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
mattchalav_u,@_paadddd kalungin kulkas mbaaa😭,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
_paadddd,@ayu_nrsyfa heh cok gua cwo,1,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
sarah_htgl,@visit_kalsel_new mak eakk😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
_yahhh.__,@visit_kalsel_new Pian ja gen sorngn situ no 1 wkk,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
visit_kalsel_new,"@_yahhh.__  miris sdh trmkn hoax para buzzer, lbh mndkung dinasti politik dan oligarki merjalela.. 😵",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
ekchalina,"@visit_kalsel_new  aku bukan artis, bukan pejabat.. tapi tahulah siapa yang saya pilih 😂✌️✌️✌️",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
syaaaaqill_,@visit_kalsel_new yg bner aja,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
tuti_ass,@visit_kalsel_new vanas bosss😂😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
uttasyahputra,@visit_kalsel_new liat liat lagi dah di setiap paslon ada influencer sama artisnya juga buat apa? Sama sama buat dongkrak elektabilitas tapi beda nya yg di 02 berhasil naikin elektabilitas yg di paslon 01 & 03 gak ada hasil apa apa wlwkwk,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
mattchalav_u,@_paadddd maaf mas ga tau🙏😭,1,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
arnie.ibuhebat,@visit_kalsel_new pret 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
mhdagussalim05,@visit_kalsel_new wkwkw. Fitnah aja terus kami suka di fitnah 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
alif_fauziansyah19,"@visit_kalsel_new Panik ya Panik yaa,, Es batu mana Es batuu 😂",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
yusri_ria,@visit_kalsel_new pendukung anis susah di nasehatin emng wkwk,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
tyaagustinaputriiee,@visit_kalsel_new preetttt. Prett preeett hoax!,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
eben._____,@visit_kalsel_new ini penganut anis.bukan lagi pendukung,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
djaang_93,@visit_kalsel_new hahaha pendukung capres kere lagi bersabda 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
rsyid__nexci,@visit_kalsel_new minimal jangan jual agama bos ku 😎😎😎,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
masbotak17,@visit_kalsel_new Udah Berak belum pas mau comen😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
inifendiiiiiiiiiii,"@visit_kalsel_new kalau emang keadilan sosial bagi seluruh rakyat indonesia, coba suruh datang ke kediri, katanya keadilan sosial bagi seluruh Indonesia😂",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
2nd_account.id,@visit_kalsel_new siap2in mental lihat prabowo dilantik jadi presiden ya😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
siti.fatimah5437,@visit_kalsel_new #aniesforpresidenri2024  insyaallah 🤲,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
surtinaaa_harahap,@visit_kalsel_new lucu bacanyaaa😂😂😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
fffahrejaa_,"@visit_kalsel_new yaps bisa jadi buat kelancaran bisnisnya, tapi jan salah liat si rafi, baim dkk gabosen² dia sedekah buat rakyat miskin, apakah itu masih tindakan yang salah?",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
aryf_tj,@visit_kalsel_new panas nih yeee 😂😂😂 blok,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
rafaniaz1515,@visit_kalsel_new 🔥🔥🔥🔥,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
ribka_yantiii,@visit_kalsel_new gak percaya,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
dnovaldo,"@visit_kalsel_new Aku, kau kami dan kita generasi muda siap berjuang bersama bapak Anis-muhaimin
Salam perubahan",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
diantanjungdev,@visit_kalsel_new ok gas 01,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
erna.wijaya.92,@visit_kalsel_new iri bilang bos 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
taufan_gibran10,@visit_kalsel_new cieee miskin,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
alfianwardhana82,@visit_kalsel_new miris liat akun ini kemna2 komen menyupani aja ganti aja nama akun tu jgn kalsel kytu,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
dhenfaidzz,@visit_kalsel_new kalo belum tau AS diem tod,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
m.salahhuddin,@visit_kalsel_new halaah bosan guaaa denger omon omon semacam itu selama gua hidup,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
indah_juany,@visit_kalsel_new salah kamar,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
iwayanharyanta,@visit_kalsel_panassss😂😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
nggerbagus,@visit_kalsel_new yess ☝☝☝☝☝☝☝☝,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
aliyyamarsya,@rinindriyanii 😂,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
istianidevy,@visit_kalsel_new gak kitaa.. kamu aja,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
dikawey,@visit_kalsel_new okeh,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
scccnaavnly,@visit_kalsel_new kamu ga diajak dilarang numpang lapak buat kampanye yeee,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
sr._nada,@visit_kalsel_new cie panas ciee,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
machal_serapunan,"@visit_kalsel_new bkin malu sbgai warga kalsel aj km nih,klo ikm dkung anis silahkan tpi jngn pakai akun yg mnyangkut paut kan klompok org bnyak,ak kalsel asli tapin,bgawi tambang tetep dkung prabowo... Wajar beda pilihan tpi kd ush lh km mmburuk akn plihan org tu,ngaku demokrasi beda pilihan km hujat,beapik sdikit mngtas nma akn kalsel lah",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
bi.ask.g,@visit_kalsel_new oh... Yang sandiwara kesejahteraan petani dan nelayan itu ya kak ?,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
ismailakbar372,@visit_kalsel_new kita lo aja x,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
al.mhmuda,@visit_kalsel_new jauh nya komen di sini min 😂😂 banyak buzzer 02 dsini 🤣,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
somebyme42,@visit_kalsel_new mau di kipasin ga nehhhh?😮,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
m4ng_lowkey,"@visit_kalsel_new  skrng gini, eh tapi ngundang2 artis yg katnya ber juta2 foloowers🥶🗿",0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
kaade152,@visit_kalsel_new iri apa gimna Ngab heran perasaan yang di permasalahkan 02 mulu. Ga suka ya skip punya hak masing masing ko aph susah nyah,0,0,1,visit_kalsel_new,"Para artis dan selebgram dukung 02 utk kelancaran bisnisnya dan kemakmuran para pejabat , elite politik ❎
Kita dukung 01 utk kesejahteraan dan kemakmuran rakyat , serta keadilan sosial bagi seluruh rakyat Indonesia ✅"
