username,comment,total_like,total_reply,is_reply,reply_to,parent_comment
ultras04pradal,Pemilihan presiden atau pemilihan batavia dancer?,0,0,0,,
monyetparet,"JD konsep nya ,apapun itu mslh nya serta solusi nya yg penting joged dlu ..dn ketika kelak JD pembicara internasional di PBB aku yakin ikon joged psti turut disajikan di dpn delegasi negara ...",0,0,0,,
gayatrisuma,Info jadwal prabowo joget dong,0,0,0,,
east.rimba,"Lanjut bang.. Biar ngerasain pajak dinaikin,sembako&bbm&pupuk&pendidikan mahal✌",0,0,0,,
jefrichaniago,"Rakyat sengsara ntar dijogetin oleh wowo gini lu pada 😂😂😂😂, mending yg smart kan biar kita bisa Tumbuh bersama AMIN ❤️",0,0,0,,
alfrhmd,Kampanye paling keren,0,1,0,,
alfrhmd,"@alfrhmd apalagi kalo bukan ""Desak Anies""🔥",2,0,1,alfrhmd,Kampanye paling keren
ana_khalif16,Giliran di suruh debat planga plongo 🤣🤣pas kampanye semangat joget2 🤦🤦klu urat malu udah putus ya begini,0,0,0,,
hubb_muhammed,Hancurrr,1,0,0,,
ragil_wijoyo,Modal joget² badut 😂😂,0,0,0,,
kimramadhan87,Pasti banyak yg ngata - ngatain... Ga heran sebelah pada ngiri 😂,0,0,0,,
annastbl,😂😂😂 Indonesia tidak butuh pemimpin yang bisa berjoget 2 saja 😂😂😂,0,0,0,,
leafl.0,Berharap Indonesia maju dg jogetan? Jawabnya MUSTAHIL.,0,0,0,,
tommy.syam.6,Amin aja dulu 🙏,0,0,0,,
hardiricky47,😂 topeng apapun yg di pakai ga akan bisa nutupin sifat aslinya. Track recordnya ngampar dimana' bahkan skrg pun dibongkar dengan sendirinya tanpa lawannya yang ngebuka 😂,0,0,0,,
rama.subandi,Market 02 entah apa yg di tawar kan selain jogetan😂,0,0,0,,
dtjdhy,😂,0,0,0,,
dwi.retnowati,Biarkan saja emang bisanya ya cuma joget.,0,0,0,,
mhadewii_,Joget terus sampai makan siang dan susu dibagikan.. Minimal mengobati rasa haus setelah joget2😂😂,0,0,0,,
donuts_tuman,Ini pilihanya Nupang Urip... joget-joget..astahfirrulloh.,0,0,0,,
sadara4084,"Begitu pendeknya pikiran kalian,,",0,0,0,,
triopikmaulana25,#freepalestina #aminajadulu,0,0,0,,
ssilow_87,Minggir Wir... Saingan lo akal sehat bukan senam sehat,0,0,0,,
abinaeyza,Goyang lgi aja😪😪😪😪,0,0,0,,
aqueen_kania,Kami butuh pemimpin bukan Artis,0,0,0,,
wiwinputri04,Kta cari pemimpin negara bukan biduan,0,0,0,,
sindydahlan,POKOKE AKU TETEP PRABOWO GIBRAN ❤️❤️🔥🔥,1,0,0,,
abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂",49,16,0,,
fandy_dyx,"@abangrafisqi gak punya gagasan bg, namanya juga badut.. Yang tugasnya itu menghibur bukan memimpin.. Bismillah anis presiden❤️",4,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
ayniilatiiff,@abangrafisqi makanya jangan setangan yag dilihat😂di awal pembukaan dasat😂😂,1,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
addeadeliaa,@fandy_arsah malu ya bang 😂,1,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
mmeelll______,@abangrafisqi mana kerja nyatanya anis? Omon² doang bawa² agama lg prett,2,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
bbysyilaa_,@livingaboutjee betul👏,1,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
rizqiatmajayaa,@abangrafisqi mangkannya ikut kampanye😂lu sih dirumah mulu,1,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
hamidahnst.29,"@abangrafisqi mana debatin agama lagi katanya KLO ga pilih si 01 tandanya ga ngehormatin agama hello jual agama Lo?yg dihormati tuh Allah SWT bukan ulama,ulama cuma kasih ilmu bukan rayuan buat 01 malu ahh",1,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
_danipngstu,@fandy_arsah iya banyak gagasan tapi gajelas. mana bbm gratis? ouh iya kan dah bilang cuma kampanye politik😂😂 gimana nih bisa dipertanggung jawabkan gagasannya? janji buat kekuasaan? ga beda jauh dong ama ciri-ciri orang munafik mana pake jual agama lagi😂😂,1,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
ampas4596,@jazzmiell_ jgn bodoh deh ..liat realitanya,0,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
mmeelll______,@ampas4596 oh ya si paling cerdas aslinya mah dunguu🤣,0,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
fandy.yulius,@fandy_arsah presiden pala bapak kau,0,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
ddiirraaaaaaaaa,"@fandy_arsah oh ini pendukung si itu,attitude nya gd banget si,bisa""nya org terpandang dikatain badut mau heran tapi ini pendukung anies,pdhl gada benci dengan beliau tp pendukungnya loh terlalu berlebihan smpe"" bawa"" agama lah tuhan lah,padahal itu urusan pribadi insan dengan tuhan g perlu koar""",0,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
febnrhmaw__,@abangrafisqi mana anginnya ngoceh mulu bukannya mikir ente abis hidupnya bergantung pada angin banjir noh dimana mana urusin,0,0,1,abangrafisqi,"Mana gagasannya, kampanye goyang melulu 😂"
apriandibagas,✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️💖💖💖💖💖💖💖💖💖💖💖💖💖💖,0,0,0,,
dedynau,❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0,,
adamsptrrr,Joget2 doang😂,0,0,0,,
syabeni_alts,Semoga semua pendukung 02 di berikan kesehatan selalu dan nanti bisa menyaksikan pelantikan dan sumpah pak anies menjadi presiden aminn,0,0,0,,
_cintankri,Cari Hiburan yg bermamfaat,0,0,0,,
idrus.hadinata,"maaf kak artis. knp artis pd memilih 02, apkah byaran gedek.? atau brdsarkn hati.. 😢",0,0,0,,
isminuuristiqomah,Cocok jadi instruktur senam,0,0,0,,
zuzursiti,😂,0,0,0,,
noorhazanah9,,0,0,0,,
abie_ayyuby,Enak nanti klo kunjungan keluarnegri joget aja,0,0,0,,
janna_noor0210,Kok aku heran sama pendukung nya kok mau punya presiden cm BS joget2,0,0,0,,
planettobaccoid,#PRESIDENKU ANIS NO 1 😊☝️🇮🇩❤️❤️❤️❤️❤️❤️❤️,0,0,0,,
wiliam_1ww,Yang tidak pilih amin perlu di pertanyakan ke islamannya🤓☝️,0,0,0,,
nailanovika_a,Keknya ngga cuma harus ganti presiden keknya rakyat juga kudu ganti,0,0,0,,
mamasum8888,Ptabowo Gibran,0,0,0,,
donkurome,ALL IN SATRIA MAHATIR ✌️💙,0,0,0,,
metro_aquadesign,"Katanya anak muda, tapi cara kampanye masih jadul joget2 kumpulin masa. Cara2 yg sangat tua",0,0,0,,
tasya_sahari,🔥🔥🔥🔥🔥✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️,0,0,0,,
misbahulfuad3,Top ganjar Mahfud MD,0,0,0,,
teguh_supriyanto02,Ketahuan gak faham apa sebenarnya yang dibutuhkan rakyat nya begini masih ada yg dukung waras ngak tuh,0,0,0,,
haryani_iou10009x9x,Angkat inul aj jd presiden yg jelas pinter goyang😂,0,0,0,,
raruttanti,#BismillahAniespresiden2024satuputaranAamiin🔥,0,0,0,,
bastian292910,Gak mutu,0,0,0,,
enka_ristra,"Pesta demokrasi memang harus di sambut dengan riang gembira. Si paling gagasan sibuk menebar janji. Kita joget, kita kerja nyata, kita punya gagasan. Lanjutkan dan sempurnakan ✌️🩷",0,0,0,,
mirsanihani,Ya allah orang otak nya sdh pd pindah ke kaki,0,0,0,,
agus.pujianto.10888,"Luar biasa, satu putaran prabowo gibran ❤️",0,0,0,,
desiroyani97,Anies presiden 2024,52,0,0,,
desiroyani97,#AMINajadulu,5,0,0,,
sri.siregar32,Insyaallah Annis,0,0,0,,
soenmaryadi,KITA SEDANG MENCARI CALON PRESIDEN. .. . BUKAN MILIH PENARI. . .. CERDAS DIKIT LAH KAU. . .,0,0,0,,
yuliaailuy7,"Harus yang punya gagasan tanpa mencederai konstitusi Indonesia, AMIN IN AJA DULU👏",0,0,0,,
pakpoya,Tetap AM1N,0,0,0,,
hoeman_sam,Jualan goyang 0 gagasan ancur negri ini,0,0,0,,
opocoxx,All in Prabowo ✌️,0,0,0,,
alghaf_____,Amin☝️,18,0,0,,
abdul_kodir31,"Giliran di tanya, 2 menit g cukup 😂😂😂😂",0,0,0,,
aldi_heryanto20,Bismillah Anies Baswedan presiden Indonesia😍,0,0,0,,
jnghdeoost__,"ini mah paslon yang pilih harusnya khusus orang orang tua aja yang udah ga lagi produktif buat mikir, nah klo yg tua tua cocok nih biar pada sehat😂, klo anak muda ya butuh capres yang memiliki gagasan dan ide ide",0,0,0,,
afafumamahkhadafi,"allahu akbar
ya allah jadikan anis baswedan presiden 2024  aamin ya allah",0,0,0,,
kiilerbi,Kawal trus Prabowo Gibran sampai menang,0,0,0,,
ferry.kurniawnn,Ngga punya prestasi makanya joget,0,0,0,,
ryodepp,Disaat otak ga mampu jawab peetanyaan..goyang doang jadinya 😂😂😂,0,0,0,,
muhamadkiah5,Salam 🤘,0,0,0,,
sonlifadillah____,NORAKKKKK ANJI G,0,0,0,,
mrvvaaaaa,🇮🇩❤️🇵🇸 Freepalestine,0,0,0,,
savaraanita,Oh ini lagi audisi batavia dancer ya 😂😂😂,0,0,0,,
kikan_sahputra,01,0,0,0,,
yudhovic,"Saya masih muda, gak mau capres tua. Analisa sdh jadi tantrum aja. #AMINajadulu ❤️",0,0,0,,
nurmelinadaulay,Orang cerdas pilih amin.,28,1,0,,
ardianpraa,@nurmelinadaulay sekelas Najwa Shihab aja dukung Prabowo🤭😂,0,0,1,nurmelinadaulay,Orang cerdas pilih amin.
ketawatifitas,Artis penjilat,0,0,0,,
yulian.rizki,"Yang satu bikin forum diskusi sm masyrakat dengan desak Anies yg satu jg bkin panggung joget2, akal sehat tau bakal pilih siapa #Aminnn",0,0,0,,
rapii3003,Seharusnya capres dn wapres punya gagasan untuk. Barumitir rakyat ini cuma joget joget mau di bawa kemana negri ini,0,0,0,,
khalid_sabir,Desak anies bentuk kampanye paling bermutu 🔥🔥🔥,0,0,0,,
mfahrialbaar,Menuju Indonesia Emas dengan goyangan 🔥,0,0,0,,
indahzawawi,Hahahaha bisa goyang giliran di tanya susu darimana kabur.......,0,0,0,,
diela_tifah,astaghfirullah ... ganteng2 koq dukung pembodohan😢,0,0,0,,
budairinurul,"😂😂😂 iyain aj dah ,, dari pada nangis😂",0,0,0,,
hlllyyyhhhh,Alasan memilih Prabowo itu apa bang?,0,0,0,,
muhamadrizki25063,#asalbukangemoy,5,0,0,,
astrid_floweros,Bnyak artiss yee,0,0,0,,
ramuel.p,"Indonesia butuh gagasan yg membawa perubahan, klo goyang goyang doang biduan Pantura juga bisa.",0,0,0,,
anitapurnamasari998,"Giliran joget jago, pas debat K.O eh di blakang gahar",0,0,0,,
mas_zhen99,AYO DUKUNG 02 UNTUK KENAIKAN GAJI PEJABAT DAN KENAIKAN PAJAK RAKYAT,16,3,0,,
fandy_dyx,"Kau udah miskin malah milih 02 , tambah miskin la kau.. Bismillah anis presiden🙌",1,0,1,mas_zhen99,AYO DUKUNG 02 UNTUK KENAIKAN GAJI PEJABAT DAN KENAIKAN PAJAK RAKYAT
mas_zhen99,@fandy_arsah lu gak tau satire!,2,0,1,mas_zhen99,AYO DUKUNG 02 UNTUK KENAIKAN GAJI PEJABAT DAN KENAIKAN PAJAK RAKYAT
bogeng759,Wkwkwkk,0,0,1,mas_zhen99,AYO DUKUNG 02 UNTUK KENAIKAN GAJI PEJABAT DAN KENAIKAN PAJAK RAKYAT
akmal_mi,goyang terus bobotnya kapan?😂,0,0,0,,
bagindrae,"S gemoy mah khususu orang2 kaya, orang cerdas ya amin👏👏👏👏",0,0,0,,
de_dheee,"Pejabat gajinya naek, agak lain emang solusi dari 02 buat berantas korupsi 😂",0,0,0,,
zamilt17,Adu gagasan malah gimik. Ini ajang pilpres atau ajang pemilihan team dance sih,0,0,0,,
irfanmaulana2805,Gapunya gagasan.. Ini pemilihan presiden kocak bukan cari public figure.  Krn duit daya pikir kosong😂,0,0,0,,
riorizkimahesa,ORANG-ORANG yg tanpa Sembako dan Tanpa Kaos akan terus Melonjak secara derastis dan akan memgalahkan Orang2 yg Joget2 dan Mengumpat2. INSYA ALLAH bpk Anies Presiden RI 2024-2029. 🔥,135,4,0,,
lopes.iman,@riorizkimahesa iya..kita butuh amin..GK butuh sembako apa lagi baju kaos paling buat lap kaki.,1,0,1,riorizkimahesa,ORANG-ORANG yg tanpa Sembako dan Tanpa Kaos akan terus Melonjak secara derastis dan akan memgalahkan Orang2 yg Joget2 dan Mengumpat2. INSYA ALLAH bpk Anies Presiden RI 2024-2029. 🔥
yasin_ariyanto,"Apa Anis presiden ambil di laut biru biru sana,😂😂😂😂",0,0,1,riorizkimahesa,ORANG-ORANG yg tanpa Sembako dan Tanpa Kaos akan terus Melonjak secara derastis dan akan memgalahkan Orang2 yg Joget2 dan Mengumpat2. INSYA ALLAH bpk Anies Presiden RI 2024-2029. 🔥
auf_adh,Mereka ngapain?,0,0,0,,
sugiyarto.smg,AMIN saja,0,0,0,,
fzaa_05,#AJA,0,0,0,,
dyawthv,"bacot lo pada yang mempermasalahkan joget, Paslon lo serius banget deh perasaan? apa apa dibawa enjoy, lo pada sirik apa gimana paslon nya ga asik?",0,0,0,,
spilldistory,Tetap 1 kampanyanye berkualitas 🙌,0,0,0,,
ernawaty320,Bowo lah nomer 2❤️❤️,0,0,0,,
hiiiefel,01 ❤️,0,0,0,,
mirfanjacob,Nggak punya gagasan cuma bisa joget joget 😂😂😂😂😂😂,0,0,0,,
djaya_jaya78,#asaljanganprabowopresiden,3,0,0,,
didiishak,Joget trus ntr klo laper d kasih makan dan susu gratis😂,0,0,0,,
vedya268,01,0,0,0,,
asep_sugandiii,ALL IN PRABOWO🔥,0,0,0,,
gwe_dhinarbk,@suhadi8750  diam luu. mending joget joget ketimang sana sini menjatuhkan orang😂 tetap no 2,0,0,0,,
auful,"Hanya itu yang mereka bisa .. 
masak pemimpin tanpa gagasan 😂😂😂 
Yok #perubahan👏",0,0,0,,
nurhayatijasmine9,Pas ditanya kenapa pilih pak prabowo jawabannya karna gemoy😂 hadeh,0,0,0,,
felanixyzz,✌💙,0,0,0,,
sandova.24,😂😂😂😂😂😂😂 joget trus sampe bodo,0,0,0,,
rahmat_hd09,Ayok artis artis yg mau pajak Amman merappat ke 02,0,0,0,,
kunsurya94,"Kampanyenya isinya, mengumpat, ungkapan dendam, joget.. udh gitu2 aja.. tapi memang yg kayak gitu yg bnyak pengikutnya.. Karna jumlah org intelek lebih sdkit dari org pendek akal😂",0,0,0,,
peeeeeejuuuu,"Asudahlah ye, sorry ye 🗿",0,0,0,,
rizall_20,Hanya fomo media sosial. Soal gagasan ajah ngomong gak bisa,0,0,0,,
rezamustafa6507,Amin aja dulu🔥❤️,0,0,0,,
4rdy.e,Semakin yakin pilih GIBRAN (gerakan Indonesia bersama rakyat dan ANIESS BASWEDAN) for perubahan ☝🇮🇩❤ Indonesia butuh pemimpin cerdas dan beretika luhur saatnya kita lakukan perubahan,0,0,0,,
romero.uno,Jd kaya indonesia got talent,0,0,0,,
jimjohn_2025,Kumpulan idiot & oportunis,0,0,0,,
syff_afiffh,Ga capresnya ga pendukungnya sama sama gada otak,0,0,0,,
littiepa,Gas Teman²,0,0,0,,
arifin.buan07,Gue gak mau punya sodara yg gblk kayak pendukung pak omon,0,0,0,,
4_2nd.id,"Tiap vt joget2 terus. Ono2 wae, emang lagi lucu2nya sih wkwk",0,0,0,,
_syifa0902,Apa alasan kalian pilih prabowo? 🧐,0,0,0,,
gungun_tengteng,Amin,0,0,0,,
ayyubii18,"Sejauh Ini,Ini Kampanye Terburuk Di Pilpres Tahun Ini,Apa Coba Joget Joget Macam Tuh Keliatan Banget SDM Kita Rendah 😢",0,0,0,,
farizandreaslapandenamz,SAMPANG TETAP ALL IN PRABOWO UURRAA 🤭😂😅,1,0,0,,
_ratudzuraa,AMIN in aja yok❤️,4,0,0,,
sasmitadanie,"Joget joget pada kemana pikirannya,ga sadar apa utang akan nambah",0,0,0,,
mocha_monalisa,Aku padamu abng😍 ALL IN PRABOWO GASSS KEUUNNN🔥,61,4,0,,
lopes.iman,@mocha_monalisa preeet,0,0,1,mocha_monalisa,Aku padamu abng😍 ALL IN PRABOWO GASSS KEUUNNN🔥
mocha_monalisa,@lopes.iman minimal maksimal jngn pake akun fake😂,0,0,1,mocha_monalisa,Aku padamu abng😍 ALL IN PRABOWO GASSS KEUUNNN🔥
lopes.iman,@mocha_monalisa akun asli tai,0,0,1,mocha_monalisa,Aku padamu abng😍 ALL IN PRABOWO GASSS KEUUNNN🔥
mocha_monalisa,@lopes.iman ihhhh bauuuu,0,0,1,mocha_monalisa,Aku padamu abng😍 ALL IN PRABOWO GASSS KEUUNNN🔥
byeeme_,✌️,0,0,0,,
fikraki,😂😂Oooo,0,0,0,,
dhi4954,Prestasinya cuma joget2 doank,0,0,0,,
sephiaanggun_,Maluku dukung pak Prabowo jadi presiden❤️,0,0,0,,
atiekah_15,✌️✌️✌️✌️✌️✌️✌️✌️✌️🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩💃💃💃💃💃💃💃,0,0,0,,
diyana3082,Amin....aja,0,0,0,,
dianiferdiani,Goyang terus pendukung bpk prbowo..ada yg ke injak bara panas liat pendukung bpk prbaowo..dri pda jdi org munafik..02 ❤️❤️❤️❤️,0,0,0,,
ma.sri445,"Nanti kalau rakyat susah, banyak pengangguran, kerusakan moral, yg mimpin cuma joget joget aja",0,0,0,,
ranandakp,"kalau buat maskot 02 emang bagus, still jadi capres yaa",0,0,0,,
aditama.13,ya beginilah kualitas 02 😃,0,0,0,,
sri_setyawati88,🇮🇩✌️❤️,0,0,0,,
oki_oktafiano,Presiden gua punya gagasannn mundur guaaa,0,0,0,,
_evi.pangestu01,Gue bingung knp yg di liat isi kampanye cuma begini doang kah 😁,1,1,0,,
bio_sulaiman,"@_evi.pangestu01 jangan sirik sorryyyy yeeee, gak kuat silahkan pamit and minggir lo ke utan namanya juga pesta rakyat suka2 paslon 02 donggg, klau pas debat khan 02 visi misi jelas sdh ada tinggal latik menang baru kerja nyata, bukan omon omon dong kaya anis kerja sampe sekarang belum kelar masi utang lagi pns yg potong gaji un covid padahal dana covid itu khan sdh ada anggarannya sendiri bukan dipotong dari gaji idiihhh memprihatinkan dhe ini colon presiden tukang gibul😂😂😂",1,0,1,_evi.pangestu01,Gue bingung knp yg di liat isi kampanye cuma begini doang kah 😁
lusirimasari_,❤️❤️✌️,0,0,0,,
rahmatlord86,ngajak senam aerobik..,0,0,0,,
sri_setyawati88,🇮🇩✌️✌️✌️,0,0,0,,
luthfiixx,Ngantuk,0,0,0,,
munawar_007,"Pejabat naik gaji, rakyat naik pajak, pndukungnya ya pasti keluarga² pejabat😂",2,0,0,,
sabri.hidayatullah,Negeri ini merdeka bukan karena goyang² tapi ide dan gagasan dibarengi militansi dalam menentang kolonial. Eh dapat Paslon yang HOBY GOYANG + GEMOY. Mau jad apa bangsa ini 😂,0,0,0,,
sabri.hidayatullah,Jualan goyang doang 😂,0,0,0,,
hafiid012,PENDUKUNG GARIS KERAS PAK ANIES RASYID BASWEDAN❣ NTB ALL IN AMIN ☝🏻🇮🇩,0,0,0,,
sumarto6924,Bismillah AMIN 2024..Perubahan Indonesia.,0,0,0,,
gus.agill,Mirip mirip antransi sirkus monyet,0,0,0,,
redaerhandhika,"Kalo seandai nya Anies yang menang,masih mau jadi manusia atau jadi tripang bang???",0,0,0,,
mr_veerol97,Ayo pajak akan di naikkan 😂😂😂😂 pilih penerus nya,0,0,0,,
dent_lutfihakim,Yg penting mah bisa joget dulu prestasi mah belakang😂😂😂,0,0,0,,
okten_98,Jahiliyah,0,0,0,,
zikiardiansyahsiregar,Yang penting joget. Gagasan urusan belakang,0,0,0,,
khilda.asy_,Miris negara ini 👏👏😢,6,0,0,,
dinadindin02,AMIN🔥,1,0,0,,
ns.ari.seno,"DITEMPATKU JUGA KOK ACARANYA JOGET2 MULU...., PENYAMPAIAN VISI MISI NYA KAPAN YA... DISKUSI SM MASYARAKATNYA KAPAN YA..., SELEVEL BUPATI AJA KLO KAMPANYE CM JOGET2 DOANK.., MALES MILIHNYA.. GMN SELEVEL PRESIDEN..",0,0,0,,
sriwidyaya.baby.shop,#asalbukanprabowo,0,0,0,,
kibo3145,Prabowo Gibran yessss,97,3,0,,
fandy_dyx,"Sorry yee, anda terlalu berharap.. Bismillah anis❤️",3,0,1,kibo3145,Prabowo Gibran yessss
lopes.iman,Preet,1,0,1,kibo3145,Prabowo Gibran yessss
agthfeey,"@fandy_arsah senyum lu manis bang, kek DP 0%",0,0,1,kibo3145,Prabowo Gibran yessss
_cwebrutallll,All in prabowooooo🔥❤️,0,0,0,,
spacee_craftt,Ditanya gagasan jawabannya gajelas wkwkwk...,0,0,0,,
muhammadrasyid1383,Ini capres masuk acara dangdut Tan aja,0,0,0,,
nurhaeni_026,Masya Allah gemoyy bgt tuu bayi nya bang @fero_walandouw Gemes bgtt🤏,1,0,0,,
ariefwahyu27,#asalbukanprabowo kita butuh pemimpin...bukan maskot dufan🙌 #prabowogibran,22,2,0,,
lopes.iman,@ariefwahyu27 GK butuh badut,0,0,1,ariefwahyu27,#asalbukanprabowo kita butuh pemimpin...bukan maskot dufan🙌 #prabowogibran
langit_01012023,Narasi campaign kaya gini ga laku bung. Bikin narasi yg mewek mewek aja😂,0,0,0,,
aiiue_ma,Desak Prabowo 😂,0,0,0,,
iyay_6195,Cuma itu.. ga ada gagasan nya,0,0,0,,
rasidanachmad,NOL,0,0,0,,
mochfendy64,"Kalo gak jual joget nyanyi dan akting nangis , bukan untuk capres tapi untuk Indonesia idol lebih pantas.  Karena ide gagasan dan inovasi 0 besar",0,0,0,,
_gerald.alfredo,FERO WALANDOUW FOR WAGUB SULUT 🔥,2,0,0,,
paipermana,#asalbukananis,0,0,0,,
hena.77_,Geliiiii bngt liatnya,0,0,0,,
sampuri58,01 tok,0,0,0,,
hena.77_,Mau mimpin negri kok tiap kampanye nya gk prnh d kluarin visi misinya ....tp sll joget2 gk jelass...parahnya lg ada artis2 dbalik itu semua....knp ya artis2 ini gk pngn bantu  mengedukasi masyarakat agar pintar2 milih calon presiden...ini mala pd bondong2 bantu joget2,0,0,0,,
gerrynuzli25,Minim visi misi dan gagasan.. Pokoknya Joget ajaa.. 😌😌😌😌😌,0,0,0,,
yogaardi97,Kek gini mau jadi negara maju wkwk,0,0,0,,
dipr1225,"Kalo ga joget ya pakai artis buat menang, tetep pilih amin",0,0,0,,
malaagustina01,Kita cari yg bisa mimpin negara bukan coach zumba...😆😆🤭,0,0,0,,
mhrz_pb_,cuma di Indonesia pejabat di naikkan gajinya. rakyat di naikkan pajaknya dan di dukung mati Matian... #mikir.  salam akal sehat dari  Madura 01❤️,0,0,0,,
japrool_0,AMIN,0,0,0,,
editiawarman12,"Cawapresnya bilang pajak d naikin,capresnya bilang gaji pejabat d naikin,miris😢",0,0,0,,
__zoldyckk,miris,0,0,0,,
mayagita05,✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️,0,0,0,,
keyzha_91,Ntar nangisss ..trus curhat ..merasa terdzolimi 😂😂😂,0,0,0,,
juhendri5834,Amin jelas,0,0,0,,
yudisetiawan6942,"In Syaa Allah BAPAK ANIES RASYID BASWEDAN PRESIDEN 2024 , aamiin ya allah 🤲🤲🤲",2,0,0,,
watersevennn77,jadi makin Yakin dukung Prabowo jadi capres abadi🥰,0,0,0,,
natasayuti10,Amin aja dulu,0,0,0,,
0yadyan0,"biar apa bang bgtuan😂, toh gda manfaatnya juga buat indonesia, pilih pemimpin yg cerdas bukan yg joget² mulu di kira maskot apa😂",0,0,0,,
endrik_tb,Kalau kata nopek . Endorse capres tu milyaran eyy,0,0,0,,
mmega1805,✌❤,0,0,0,,
widiekasuryani,Goyang ga kenyang..😂goyang ga buat pinter,0,0,0,,
zahirna8649,✌️✌️❤️❤️,0,0,0,,
dennyefendi13,"02 presiden luhut memimpin negara lagi dong.. Hadeuh. Coba kalian pikir"" Lagi deh",0,0,0,,
ibrahimputra70,Bang gua cuman mau nanya. Siapa tau bisa ngerubah pikiran gua untuk memilih. Alasan Abang pilih Prabowo apa?,1,0,0,,
putra_prtma0710,Rata-rata yang pilih 02 yg kek gini😂,0,0,0,,
anggaadiz,Jogedin aja drpd nyinyir🔥 ok gas ok gas,0,0,0,,
tuhareastella,Udah ngeluarin duit brp banyak nih buat kampanye bagi2 kaos dan goyang2,0,0,0,,
syfrarni,N,0,0,0,,
syfrarni,❤️n .bmkhkbcmj😍❤️,0,0,0,,
ibnu_nasutionn,Goyaangg goyanggg lama2 tumbang,0,0,0,,
imamkarto,Amin🔥,0,0,0,,
amenahbs1,❤️❤️,0,0,0,,
supershyyyyy__,MEMPERMAIN KAN DAN MENJUAL AGAMA JAUH LEBIH HINA DARI PADA PELNGGARAN ETIK,0,0,0,,
aawandyhdyt,Ya ini orang gak pernah ngerasain susah nya jadi rakyat...,0,0,0,,
ayu_uchiha67,All in prabowoo😍,0,0,0,,
halijahtuti,Ayo beramai ramai pilih Pak Anies Baswedan jd Presiden RI Bismillah aamiin 🤲🤲🤲🤲🤲,0,0,0,,
wigunoambi,Salam akal sehat🔥 #asalbukanprabowo,0,0,0,,
empurajahya,Malu nanti kalo di forum PBB malah joget joget gemoy gitu,0,0,0,,
_laskmana,Pendukungnya 02 Epic Abadi 😢,0,0,0,,
aliandi.sofian,"Ayo pendukung wowo selama 5 tahun kita joget trsuuuss, walau semua subsidi  utk raktyat dan pajak akan naik",0,0,0,,
ninoinoinonce,Mereka pikir mereka keren😂😂😂😂😂,0,0,0,,
awashofyan,"Artis2 meresahkan, mementingkan diri sendiri, sip autoo unfoll",0,0,0,,
d3ddi_22,"Wakanda no more, Indonesia forever ☝️👍🏻👍🏻",0,0,0,,
toko_imo,Duh yang penting goyang,0,0,0,,
art_jepret,Wkwkw Buzzer bayaran Anak Haram' Konstitusi 😂😂😂,0,0,0,,
erik_hidayat88,Prabowo yess,0,0,0,,
jackjacko24,Selamat Buat terpilih nya Anis Baswedan 01 ❤️ Allahuakbar,0,0,0,,
ujang.ksp18,Ayolah buat pendukungnya masih ada waktu sebulan lebih ayo sadar dan berpikir lebih bijak lagi ayo kita dukung anies jadikan indonesia perubahan🙌,0,0,0,,
zi_zhin_noer,Isi kampanye 02 ksong semau,0,0,0,,
rmd.syh,"Salam ✌️ bang, biarin bacot pendukung Anies diemin aja. Itu mah bot",0,0,0,,
vingo_02,Bajunya keren😍 mau🥺,0,0,0,,
hafiz_ongok,"Asekkk kampanye nya tapi tidak untuk dpilih capres nya ,masa nanti kita ngeluh bbm naik terus di ajak goyang 😢",0,0,0,,
fhrlnjl,"Kenapa sii skrng calon pemimpin dan calon wakil rakyat pada suka joget😢, padahal kami butuh pemimpin, bukan pelawak😢",0,0,0,,
riskauni_,Tetap 1,129,1,0,,
pakprabowonow,@riskauni_  ganjar nonton bokep 😂,0,0,1,riskauni_,Tetap 1
mr.paol_ldt,"Dari sini, semakin yakin pilih Anies",0,0,0,,
